資料版本編號,附屬路線唯一識別代碼,所屬業管機關,營運業者編號,去返程 [0: 去程; 1: 返程; 2: 迴圈; 255: 未知],站牌所屬的站位唯一代碼,站牌所屬的站位代碼,站牌所屬的站名碼,站牌唯一識別代碼,地區既用中之站牌代碼,站牌中文名稱,站牌英文名稱,上下車站別 [0: 可上下車; 1: 可上車; -1: 可下車],路線經過站牌之順序,位置緯度(WGS84),位置經度(WGS84),地理識別碼,市區鄉鎮代碼,市區鄉鎮名稱,站牌位置縣市之代碼,來源端平台資料更新時間(yyyy-MM-dd HH:mm:ss),本平台資料更新時間(yyyy-MM-dd HH:mm:ss),資料代表日期(yyyy-MM-dd)
VersionID,SubrouteUID,Authority,OperatorNo,Direction,StationUID,StationID,StationNameID,StopUID,StopID,StopNameZh,StopNameEn,StopBoarding,StopSequence,PositionLat,PositionLon,Geohash,TownID,TownName,LocationCityCode,SrcUpdateTime,UpdateTime,InfoDate
1613,TPE160377,Taipei,0813,1,TPE1926,1926,,TPE17496,17496,聯合醫院和平院區,TCUH， Heping Branch,0,4,25.0364933609706,121.506507520259,wsqqkvy2,7,萬華區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157453,Taipei,0913,1,TPE14408,14408,,TPE20834,20834,平等里,Pingdeng Li,0,1,25.13154649,121.5764519,wsqqyx13,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159929,Taipei,0913,0,TPE1556,1556,,TPE10429,10429,南京龍江路口,Nanjing &amp;amp; Longjiang Intersection,0,33,25.0519637860586,121.54070499861,wsqqt8x4,4,中山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE118520,Taipei,0303,1,TPE8623,8623,,TPE36947,36947,捷運大橋頭站,MRT Daqiaotou Sta.,0,41,25.062704,121.513583,wsqqt4e2,6,大同區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107850,Taipei,0813,0,TPE3172,3172,,TPE38865,38865,景平路景德街口,Jingping &amp;amp; Jingde Intersection,0,4,24.99170762,121.5194886,wsqqjjxg,3,中和區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE158419,Taipei,0303,0,TPE852,852,,TPE11187,11187,陽明山總站,Yangmingshan Bus Terminal,0,34,25.15148,121.54603,wsqrjfej,12,北投區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107650,Taipei,0813,1,TPE1179,1179,,TPE22718,22718,大直高中,Dazhi High School,0,7,25.07949,121.54255,wsqqtv8d,4,中山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE160377,Taipei,0813,0,TPE1990,1990,,TPE17481,17481,捷運公館站,MRT Gongguan Station,-1,24,25.013993,121.535185,wsqqm9ej,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102750,Taipei,0913,1,TPE9479,9479,,TPE20699,20699,平等國小,Pingdeng Elementary School,-1,6,25.12974,121.57658,wsqqyw9r,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157758,Taipei,1407,0,TPE60071,60071,,TPE16855,16855,碧潭橋頭,Bitan Bridge,0,2,24.96310985,121.5397646,wsqqj8qs,6,新店區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107480,Taipei,0813,1,TPE2426,2426,,TPE152028,152028,指南路口,Zhinan Rd. Entrance,0,37,24.9871941238226,121.570722800802,wsqqnkv0,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10783,Taipei,0813,0,TPE3170,3170,,TPE130024,130024,捷運景平站,MRT Jingping Sta.,0,5,24.992238,121.517362,wsqqjjwn,3,中和區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102820,Taipei,0913,0,TPE2328,2328,,TPE20974,20974,敦化安和路口,Dunhua and Anhe Intersection,0,55,25.03984,121.54946,wsqqmyme,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10743,Taipei,0813,1,TPE2451,2451,,TPE15051,15051,海巡署一,Coast Guard Administration 1,-1,13,24.993046,121.558778,wsqqnju7,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10743,Taipei,0813,0,TPE3980,3980,,TPE15023,15023,武功國小(興隆),Changan Elementary School(Xinglong),0,36,25.0042661031504,121.539995594657,wsqqjxys,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10334,Taipei,1304,0,TPE60071,60071,,TPE14712,14712,碧潭橋頭,Bitan Bridge,0,14,24.96310985,121.5397646,wsqqj8qs,6,新店區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE155900,Taipei,0303,1,TPE14422,14422,,TPE39185,39185,文化大學,Chinese Culture U.,0,33,25.1388790778973,121.546524348154,wsqrjb7k,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104520,Taipei,0301,0,TPE3400,3400,,TPE36477,36477,三重商工(三民街),Sanchong Vocational School,-1,36,25.067701,121.479562,wsqqs76t,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE155894,Taipei,0301,1,TPE60,60,,TPE36415,36415,中正高中,Zhongzheng High School,0,22,25.10509,121.51774,wsqqv4nx,12,北投區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE101810,Taipei,1407,0,TPE4000,4000,,TPE34702,34702,玉成國小,Yucheng Elementary School,-1,22,25.0543845192365,121.592800257746,wsqqwcj0,9,南港區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10283,Taipei,0913,0,TPE50616,50616,,TPE18504,18504,盲人重建院,Institute for the Blind,0,22,25.033904,121.442607,wsqq7mrc,5,新莊區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10328,Taipei,1304,0,TPE1000808,1000808,,TPE14432,14432,財政園區,Ministry of Finance Park,0,40,24.99545268,121.5413365,wsqqjwr9,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159425,Taipei,0813,1,TPE2353,2353,,TPE11541,11541,捷運台電大樓站,MRT Taipower Building Sta.,0,20,25.020027,121.528697,wsqqm6y2,5,中正區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE101810,Taipei,1407,1,TPE1515,1515,,TPE34770,34770,玉成里,Yucheng Li,0,30,25.0508671197,121.58098318132,wsqqw8ke,9,南港區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102750,Taipei,0913,0,TPE562,562,,TPE29254,29254,土地公廟,Tudigong Temple,0,38,25.14956,121.56032,wsqrn4md,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10328,Taipei,1304,0,TPE2855,2855,,TPE14408,14408,大坪頂,Dapingding,-1,28,24.9612176,121.5298664,wsqqj2p3,6,新店區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE101810,Taipei,1407,1,TPE1000270,1000270,,TPE34775,34775,土地公廟,Tudigong Temple,0,35,25.0543174926906,121.596292330392,wsqqwbzx,9,南港區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10142,Taipei,1407,0,TPE6929,6929,,TPE16907,16907,信義行政中心(信義),Xinyi Dist. Admin. Center(Xinyi),0,50,25.0329497897498,121.566687674056,wsqqqm45,2,信義區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104410,Taipei,0301,1,TPE15069,15069,,TPE36317,36317,中原公寓,Zhongyuan Apartment,0,51,25.08581511,121.4685849,wsqqsndx,14,蘆洲區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10754,Taipei,0813,0,TPE2406,2406,,TPE17904,17904,考試院,Examination Yuan,0,7,24.9873383747906,121.549735378275,wsqqjuvc,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157848,Taipei,0301,0,TPE1132,1132,,TPE10739,10739,瑞光路,Ruiguang St.,0,24,25.074821,121.577343,wsqqws9z,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10334,Taipei,1304,0,TPE1001051,1001051,,TPE14696,14696,青潭國小一,Qingtan Elementary School(1),-1,5,24.953566,121.554611,wsqmyn9m,6,新店區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107490,Taipei,0813,0,TPE1165603218,1165603218,,TPE178221,178221,中國科技大學(辛亥),China University of Technology(Xinhai),0,22,24.999501,121.554092,wsqqnp0b,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10251,Taipei,0913,1,TPE1089,1089,,TPE10495,10495,捷運葫洲站(康寧專校),MRT Huzhou Sta.(Kangning Junior College of Medical Care Management),-1,30,25.07246542,121.6075013,wsqqxhrc,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159928,Taipei,0913,1,TPE1001452,1001452,,TPE10325,10325,台北奇蹟,Taipei Miracle,0,28,25.065829,121.63543,wsqqxgh5,11,汐止區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104220,Taipei,0301,0,TPE3999,3999,,TPE59474,59474,康寧社區,Kangning Community,0,61,25.07435047,121.6063,wsqqxhxh,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159520,Taipei,0913,1,TPE5989,5989,,TPE35482,35482,葫蘆堵市場,Huludu Market,0,35,25.0830573942155,121.510232993555,wsqqtn1p,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10712,Taipei,0813,1,TPE1165603382,1165603382,,TPE17366,17366,博物館(襄陽),Taiwan Museum(Xiangyang),0,2,25.0433393370677,121.51572629465,wsqqmpj0,5,中正區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102770,Taipei,0913,1,TPE1407,1407,,TPE35403,35403,花博公園,Taipei Expo Park,0,13,25.0685957947607,121.520798366208,wsqqt78e,4,中山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE158419,Taipei,0303,0,TPE1000609,1000609,,TPE11149,11149,永福(林語堂故居),Yongfu (The Lin Yutang House),0,15,25.1092441758524,121.547020026043,wsqqvfgz,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102530,Taipei,0913,1,TPE8403,8403,,TPE203521,203521,基湖路口,Jihu Rd. Entrance,0,6,25.0805158061818,121.565903409458,wsqqwmc8,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10443,Taipei,0301,0,TPE3441,3441,,TPE10022,10022,建和新村,Jianhe New Village,0,21,25.07777593,121.4845214,wsqqsmq2,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102820,Taipei,0913,1,TPE3593,3593,,TPE21011,21011,頭前,Touqian,0,36,25.041063159,121.4636349,wsqq7yx4,5,新莊區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10792,Taipei,0813,0,TPE2267,2267,,TPE17110,17110,臥龍街,Wolong St.,0,12,25.024522,121.547571,wsqqmgs4,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10443,Taipei,0301,1,TPE10429,10429,,TPE10126,10126,格致中學(三和路),Ger-Jyh Senior High School,0,26,25.074357,121.490969,wsqqsseh,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10283,Taipei,0913,1,TPE1165606055,1165606055,,TPE18640,18640,衡陽路,Hengyang Rd.,0,27,25.04227,121.51021,wsqqmnc1,5,中正區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104420,Taipei,0303,1,TPE1000832,1000832,,TPE36427,36427,碧華寺,Bihua Temple,0,36,25.083457,121.487314,wsqqsw23,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10742,Taipei,0813,0,TPE1000436,1000436,,TPE17503,17503,貓纜動物園站,Maokong Gondola Taipei Zoo Station,0,2,24.9968,121.576778,wsqqnw98,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10751,Taipei,0813,0,TPE1000444,1000444,,TPE16455,16455,興隆山莊,Xinglong Shanzhuang,0,13,24.990768,121.55919,wsqqnjkt,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107650,Taipei,0813,1,TPE8410,8410,,TPE22729,22729,麗山街,Lishan St.,0,18,25.081132,121.57184,wsqqwmvu,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10328,Taipei,1304,1,TPE2982,2982,,TPE14512,14512,檳榔路,Binlang Rd.,0,32,24.96516884,121.5404224,wsqqj8z0,6,新店區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157448,Taipei,0301,0,TPE3425,3425,,TPE21221,21221,光興國小,Guangxing Elementary School,0,28,25.05971795,121.4983337,wsqqscbr,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107670,Taipei,0813,0,TPE50432,50432,,TPE38370,38370,新明成功路口,Xinming and Chenggong Intersection,0,17,25.060167,121.590455,wsqqwf56,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104220,Taipei,0301,0,TPE3978,3978,,TPE21348,21348,中華路口,Zhonghua Rd. Entrance,0,23,25.0613696251157,121.483061607875,wsqqs6m3,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104620,Taipei,0301,1,TPE1013,1013,,TPE21936,21936,瑞光港墘路口,Ruiguang &amp;amp;Gangqian Rd. Intersection,0,32,25.077397,121.572469,wsqqwmnq,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102730,Taipei,0913,0,TPE689,689,,TPE20831,20831,合誠宮,Hecheng Temple,0,41,25.13098178,121.5746161,wsqqyqzy,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102780,Taipei,0913,0,TPE888,888,,TPE59095,59095,葫蘆寺,Hulu Temple,0,5,25.08562037,121.5094274,wsqqtn8q,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107470,Taipei,0813,1,TPE2241,2241,,TPE38015,38015,成功國宅,Chenggong Public Housing,0,3,25.0284111,121.5484575,wsqqmukc,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10291,Taipei,0913,1,TPE1588,1588,,TPE13373,13373,新東街口,Xindong St. Entrance,0,10,25.05902066,121.5664423,wsqqw3cg,1,松山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104170,Taipei,0301,0,TPE3392,3392,,TPE36053,36053,三重中學,Sanchong High School,0,33,25.05314645,121.4905956,wsqqs8fc,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159930,Taipei,0913,1,TPE1001142,1001142,,TPE10465,10465,南京舊宗路口,Nanjing &amp;amp; Jiuzong Intersection,0,14,25.0560262183777,121.579810502461,wsqqw979,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102210,Taipei,0913,0,TPE1000114,1000114,,TPE20063,20063,圓山皇宮大廈,Yuanshan Royal Building,0,58,25.08335644,121.523596,wsqqtq6c,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE101810,Taipei,1407,0,TPE4145,4145,,TPE34732,34732,廈安里,Shaan Li,-1,51,25.0305627556618,121.50408568455,wsqqkust,7,萬華區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159516,Taipei,0813,1,TPE2402,2402,,TPE17687,17687,永建國小,Yongjian Elementary School,0,40,24.98809,121.554868,wsqqnhcw,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10742,Taipei,0813,1,TPE20244,20244,,TPE188510,188510,靜心高中,Chingshin Academy,0,26,24.998953,121.545835,wsqqjyfv,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10811,Taipei,0303,0,TPE6020,6020,,TPE12490,12490,臥龍街,Wolong St.,0,6,25.0247072352904,121.547497854598,wsqqmgs5,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE108240,Taipei,0303,1,TPE101,101,,TPE39160,39160,臺北市立美術館,Taipei Fine Arts Museum,0,7,25.0721395085303,121.523964286473,wsqqtk5p,4,中山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10721,Taipei,0813,1,TPE2231,2231,,TPE11543,11543,台電大樓,Taipower Building,0,21,25.017546,121.531379,wsqqmd23,5,中正區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159516,Taipei,0813,0,TPE2510,2510,,TPE17507,17507,萬壽橋頭(秀明),Wanshou Qiaotou,-1,4,24.9916682235675,121.5742290995,wsqqnmxe,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107450,Taipei,0813,0,TPE6024,6024,,TPE22169,22169,溫州街口,Wenzhou St. Entrance,0,38,25.0263548162126,121.532693859225,wsqqmecm,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107630,Taipei,0813,1,TPE50445,50445,,TPE22578,22578,康湖隧道口(白馬山莊),Kanghu Tunnel(White Horse Villa),-1,32,25.07715,121.62288,wsqqxt5h,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104150,Taipei,0301,1,TPE10439,10439,,TPE35872,35872,厚德國小,Houde Elementary School,0,18,25.0721291686816,121.489058875813,wsqqss1x,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104620,Taipei,0301,0,TPE1165604713,1165604713,,TPE21894,21894,名山里,Mingshan Li,-1,52,25.10248,121.52893,wsqqv3y8,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159516,Taipei,0813,1,TPE2485,2485,,TPE17685,17685,溝子口,Gouzikou,0,39,24.98763799,121.5520009,wsqqjuz7,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104170,Taipei,0301,0,TPE3435,3435,,TPE36043,36043,正義重新路口,Zhengyi and Chongxin Intersection,0,22,25.06310647,121.4974644,wsqqsdxg,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10722,Taipei,0813,0,TPE4620,4620,,TPE12417,12417,青年公園(國興),Youth Park(Guoxing),-1,9,25.0253,121.50712,wsqqkgwy,7,萬華區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102720,Taipei,0913,1,TPE1165604698,1165604698,,TPE195109,195109,倫仔尾一,Lunziwei 1,0,11,25.133634,121.573315,wsqqyrqy,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104710,Taipei,0301,0,TPE3495,3495,,TPE22007,22007,新北大道中興路口,New Taipei Blvd .and Zhongxing Inrersection,-1,33,25.0613446467768,121.468148097399,wsqqs462,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104230,Taipei,0301,0,TPE8207,8207,,TPE155592,155592,新莊高中(幸福路),Xinzhuang High School(Xingfu Rd),0,14,25.0490066229995,121.445379037224,wsqqe81c,5,新莊區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10751,Taipei,0813,1,TPE1000769,1000769,,TPE16527,16527,捷運萬芳醫院站,MRT Wanfang Hospital Sta.,0,14,24.999571,121.556845,wsqqnp4c,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157448,Taipei,0301,0,TPE50688,50688,,TPE21229,21229,行政院,Executive Yuan,0,36,25.046484462941,121.519759690546,wsqqmpxf,5,中正區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104410,Taipei,0301,0,TPE773,773,,TPE36246,36246,重陽橋,Chongyang Bridge,0,53,25.0862710146474,121.508399869161,wsqqsyzd,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104170,Taipei,0301,1,TPE10626,10626,,TPE36105,36105,龍門路口,Longmen Rd. Entrance,0,30,25.0702310110029,121.495197770156,wsqqseyh,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE118520,Taipei,0303,1,TPE1000313,1000313,,TPE36912,36912,中研新村,Zhongyan New Village,-1,6,25.045074,121.615639,wsqqrrmf,9,南港區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107670,Taipei,0813,0,TPE1078,1078,,TPE38364,38364,動物之家,Help-Save-a Pet Fund Taiwan,0,10,25.06354,121.60998,wsqqx69t,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104230,Taipei,0301,0,TPE13207,13207,,TPE21454,21454,金陵女中,Ginling Girls&amp;#39; High School,0,24,25.0427471,121.4665635,wsqqknck,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107450,Taipei,0813,0,TPE2520,2520,,TPE22135,22135,萬興圖書館,Wanxing Library,0,7,24.98897,121.57697,wsqqnt1e,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10231,Taipei,0913,1,TPE1698,1698,,TPE136194,136194,南港分局(重陽),Nangang Police Dist.(Chongyang),0,37,25.05548009,121.5960871,wsqqwcpw,9,南港區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10749,Taipei,0813,0,TPE2472,2472,,TPE17923,17923,棲霞山莊,Qixia Shanzhuang,0,11,24.98715168,121.5876992,wsqqnuc2,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE155949,Taipei,0301,0,TPE50443,50443,,TPE21735,21735,民權隧道,Minquan Tunnel,0,17,25.0723674,121.6048395,wsqqxhmc,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE108260,Taipei,0303,1,TPE20371,20371,,TPE152727,152727,頂坪,Dingping,0,46,25.15243958,121.5395998,wsqrjdy7,12,北投區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10283,Taipei,0913,0,TPE30028,30028,,TPE18482,18482,光明里,Guangming Village,0,10,25.01453194,121.4260504,wsqq71gb,5,新莊區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102630,Taipei,0913,0,TPE3977,3977,,TPE35306,35306,永明派出所,Yongming Police Substation,0,35,25.117369,121.516564,wsqqvhmx,12,北投區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157448,Taipei,0301,0,TPE10611,10611,,TPE21214,21214,介壽市場,Jieshou Market,0,21,25.071369,121.493679,wsqqsshg,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10333,Taipei,1304,0,TPE1001013,1001013,,TPE14572,14572,文山國中,Wenshan Junior High School,0,6,24.95537196,121.5390725,wsqmvwyp,6,新店區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10443,Taipei,0301,1,TPE4081,4081,,TPE10102,10102,民權建國路口,Minquan &amp;amp; Jianguo Intersection,0,12,25.06248317,121.53746,wsqqtdkz,4,中山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104190,Taipei,0301,0,TPE2272,2272,,TPE36153,36153,阿波羅大廈,Apollo Building,0,23,25.041262,121.553619,wsqqqn8e,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10292,Taipei,0913,0,TPE2142,2142,,TPE10933,10933,國稅局宿舍,Dormitory of National Tax Administration of Taipei,0,18,25.03433,121.575678,wsqqqt2e,2,信義區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10291,Taipei,0913,1,TPE4808,4808,,TPE181400,181400,潭美國小(行善),Tanmei Elementary School(Xingshan),0,20,25.059965,121.581902,wsqqwdj0,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104810,Taipei,0301,1,TPE4025,4025,,TPE37057,37057,信義路,Xinyi Rd.,0,33,24.995345,121.457544,wsqq5y68,1,板橋區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157849,Taipei,0301,1,TPE1001025,1001025,,TPE10821,10821,明水路口,Mingshui Rd. Entrance,0,26,25.07996639,121.5528283,wsqqwj8j,4,中山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102750,Taipei,0913,0,TPE896,896,,TPE20650,20650,福林國小,Fulin Elementary School,0,6,25.09592,121.52906,wsqqv2wf,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10746,Taipei,0813,1,TPE1000540,1000540,,TPE37968,37968,景文中學,Jingwen High School,-1,35,24.9837877068618,121.568528509552,wsqqnk5t,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157448,Taipei,0301,1,TPE1379,1379,,TPE21287,21287,聚盛里,Jusheng Li,0,19,25.05865,121.52563,wsqqt3u3,4,中山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159519,Taipei,0301,0,TPE1239,1239,,TPE10050,10050,民權松江路口,Minquan and Songjiang Intersection,0,37,25.0624771,121.5328589,wsqqtd3x,4,中山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157610,Taipei,0303,0,TPE1000611,1000611,,TPE11161,11161,新安,Xinan,0,21,25.124863,121.550228,wsqqvvy4,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10751,Taipei,0813,0,TPE1000764,1000764,,TPE16463,16463,臺灣警察專科學校,Taiwan Police College,0,17,24.9976773266786,121.559454005999,wsqqnnsy,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
